"ID_REF"	"GSM101095"	"GSM101096"	"GSM101097"	"GSM101098"	"GSM101099"	"GSM101100"	"GSM101101"	"GSM101102"	"GSM101103"	"GSM101104"	"GSM101105"	"GSM101106"	"GSM101107"	"GSM101108"	"GSM101109"	"GSM101110"	"GSM101111"	"GSM101112"	"GSM101113"	"GSM101114"	"GSM101115"	"GSM101116"
"205844_at"	41.148544	126.057076	206.15288	277.1734	32.856216	198.29633	113.17445	78.484314	95.49459	164.24895	138.8311	176.29424	46.91398	21.555803	81.66333	13.116905	135.66345	176.85803	89.07044	82.52098	77.94138	226.0095
"205845_at"	53.616474	37.748913	54.90837	36.87993	57.252514	36.410606	41.10859	39.9073	39.01163	38.731026	29.907732	35.163666	50.66734	83.55564	60.21907	99.526535	42.30053	53.23818	103.0845	58.799168	43.576126	38.96833
"205846_at"	13.676666	15.624912	13.271704	11.5149145	15.430893	13.35812	12.62557	12.414381	12.02799	15.185955	12.029242	13.457709	16.007513	17.86308	13.152019	17.114748	11.991729	11.989645	12.621622	14.582643	11.973428	13.22985
"205847_at"	269.77997	180.0353	193.45274	191.97456	187.3471	260.97073	163.75963	196.92804	210.45468	212.64627	221.47856	218.36427	172.55307	163.64597	194.70569	232.71617	176.62492	187.52274	336.75558	179.97906	169.4138	179.84164
"205848_at"	26.260489	47.204742	56.002556	84.10263	41.108578	70.315796	86.311676	76.21862	54.51437	57.192947	93.39676	101.91934	25.873268	32.36276	49.568882	24.061207	64.03126	44.524776	51.19857	54.776047	63.703144	96.2667
"205849_s_at"	1052.799	2160.473	2002.8251	2542.5754	1422.9312	2167.684	2110.152	2048.454	2334.1711	2004.4263	2437.1602	2600.276	2157.7734	1613.2058	2293.696	1285.0736	2046.4274	1569.4648	2627.126	1703.9955	1696.1176	1754.2542
"205850_s_at"	19.835728	23.068428	25.957825	24.797125	25.967733	20.312979	21.536371	41.585022	28.813387	24.914448	31.061937	46.840797	20.076765	33.666607	25.294344	18.158121	14.083716	30.774357	19.721773	27.480143	81.686035	25.860693
"205851_at"	129.8675	120.7805	154.6073	80.225006	161.70937	182.35582	183.02798	193.47958	198.56845	177.50993	133.55185	191.50206	182.51422	96.61477	154.68243	286.85327	135.7389	155.05869	195.35547	145.95123	153.05888	162.23781
"205852_at"	26.962408	23.097277	20.459442	20.854475	25.685371	25.974043	18.54152	19.034475	20.576231	18.572428	23.604605	19.479586	34.490986	38.078537	27.82857	36.53783	19.556135	24.956861	25.289074	19.844	18.60469	21.615002
"205853_at"	68.7603	47.25227	40.707478	39.11127	42.558964	34.006	32.411095	37.571793	35.97284	38.2627	41.87616	36.18572	60.30168	110.04854	51.291046	86.91288	35.518757	39.19281	46.474804	40.51789	35.793495	39.10313
"205854_at"	608.9723	506.79932	615.0686	357.3656	625.2499	519.58765	555.7106	605.6836	671.8477	588.70935	658.32104	654.53864	624.0358	564.3794	620.3859	910.4475	442.75375	559.9313	547.78265	587.1987	524.23346	555.86487
"205855_at"	21.698431	22.800184	25.801521	19.577192	30.0795	22.247509	25.696077	25.081028	21.66607	22.390823	21.182755	18.401754	22.43127	30.129642	23.16954	23.722881	24.066216	21.490824	24.859161	17.943851	19.63435	22.977343
"205856_at"	10.360048	11.843649	11.080112	11.566588	10.059917	10.974093	11.024108	12.240245	10.800654	11.313668	11.06743	9.87347	11.45154	11.358128	11.846936	9.879293	10.731151	10.54836	10.430042	10.378763	10.047358	11.597537
"205857_at"	26.422306	45.512238	40.16713	25.55909	47.557472	42.693592	88.39293	22.465546	37.442272	23.39458	76.47298	56.145603	43.26492	85.26061	53.26309	27.63412	38.743088	52.30135	48.721146	54.60143	60.988937	100.16241
"205858_at"	33.978867	21.541597	20.287617	21.658552	25.489096	25.026241	20.508495	20.086523	26.784252	19.80683	20.539843	21.799587	28.415148	47.464294	21.073484	27.083403	19.688267	20.795202	25.81944	24.700909	22.834238	17.942602
"205859_at"	310.84756	173.39056	167.50476	111.7052	248.67068	83.67896	95.60572	187.40242	253.09401	172.10146	55.411846	56.686016	574.2794	526.8424	160.57675	169.50494	409.66367	92.729706	90.381516	214.79001	98.862076	58.92685
"205860_x_at"	107.28036	44.192986	171.73149	238.44342	148.27184	152.01848	156.95651	132.72223	129.82458	98.71638	201.39685	137.05247	129.98918	158.44527	187.30807	96.48738	212.10075	223.5599	174.97745	218.97144	171.90437	224.8712
"205861_at"	49.66444	45.718853	39.91628	28.7894	59.155308	32.43585	32.724197	37.370193	31.306007	36.482067	34.452686	31.331558	46.93029	40.852562	46.474792	41.915405	29.337112	35.021748	37.980198	39.899666	34.12661	30.406986
"205862_at"	7.422756	9.641828	8.516409	8.261368	8.08998	8.688984	10.97524	10.127533	7.006204	7.9729066	7.1090837	7.9085546	7.7701974	7.930406	7.6923804	7.0530486	8.95163	7.325243	7.6576185	9.57829	7.741126	8.876447
"205863_at"	18.904116	69.11202	13.887138	18.050678	18.651245	24.489223	15.364091	16.269087	16.15318	14.431593	12.65013	11.955154	50.92916	22.543661	33.972977	18.533798	18.482403	17.3101	13.896779	37.049934	16.525183	15.201249
"205864_at"	58.447174	31.094303	48.728767	32.82774	43.312992	29.247662	38.785492	46.817238	45.252342	41.3246	43.40781	32.413353	45.651474	48.728767	40.641846	62.20646	45.22018	43.195904	59.635674	39.912132	48.19306	33.08854
"205865_at"	33.79305	31.347878	20.551971	23.148645	25.114141	20.937885	23.255753	20.898684	23.76739	24.865206	21.980413	25.639067	32.49559	57.735428	29.274075	34.039062	20.156372	23.174368	22.93114	22.381493	25.348835	21.60375
"205866_at"	139.15201	298.773	149.60043	172.60402	114.619415	162.64934	111.268105	121.67673	125.113434	164.65161	130.43442	207.75847	241.68486	194.89165	145.42285	89.39254	127.44949	81.16181	155.35776	151.01682	149.80573	123.88622
"205867_at"	21.004845	23.03963	18.340534	20.462282	19.55274	19.60847	18.42092	20.415462	20.178764	24.620453	20.029438	19.410074	19.43165	18.42092	17.868032	17.907772	19.623455	22.691236	20.240488	26.408556	29.17263	27.061787
"205868_s_at"	26.911467	31.672132	25.63061	28.733007	25.013666	28.480816	26.914251	30.310574	22.13698	39.58862	28.454618	25.231655	26.431038	31.415394	24.93564	26.972246	38.595486	33.37631	23.349157	36.337395	52.854286	46.183784
"205869_at"	15.536761	15.080381	12.577452	15.228176	12.953136	11.1883135	11.699823	13.377141	10.892883	14.574037	12.073576	11.982567	18.396639	32.518143	13.19179	20.658527	11.195305	10.972953	10.48048	13.311373	12.100007	10.972953
"205870_at"	331.84183	247.54689	323.65198	333.8344	260.69476	300.73392	317.84088	279.153	436.27066	283.74908	280.64423	276.73166	215.11841	224.29057	383.32037	241.14014	283.08014	284.2221	247.08778	291.48004	229.96228	258.5861
"205871_at"	11.8280325	41.210014	48.204773	27.597717	27.917559	24.586302	12.976987	25.653296	22.410257	21.192312	28.311287	46.55068	35.01325	15.280063	42.013004	15.490457	16.737022	19.76083	11.153032	100.25635	12.704023	22.691246
"205872_x_at"	284.00034	467.23328	629.442	306.33347	580.9153	492.79266	594.469	742.5281	413.3418	525.8192	833.56274	412.7895	409.0884	439.1344	412.2529	279.2935	328.9636	407.81268	434.62347	460.59967	423.83777	316.87723
"205873_at"	41.333233	46.34593	52.1672	48.017765	41.794857	46.105274	47.705444	42.442436	46.811523	53.439056	61.87914	54.73615	27.692715	46.14533	39.29291	27.474419	57.159195	39.65395	75.53124	43.97191	52.930454	56.244106
"205874_at"	38.742443	29.917076	24.289436	30.640064	35.33615	30.301643	20.452341	30.324785	27.50496	29.443214	30.337425	26.686829	30.487316	50.303738	36.179455	42.53976	23.470629	27.968971	35.286514	23.749252	19.605751	28.832401
"205875_s_at"	454.7538	256.2186	247.34949	193.07721	382.60928	294.82748	253.3006	301.52307	303.68674	300.828	298.3842	285.80988	402.0992	372.40286	326.7047	397.4855	252.10777	296.6957	421.88593	295.1551	318.70807	257.69455
"205876_at"	19.739584	24.101334	28.212713	34.082817	24.936949	18.424767	36.72091	32.57465	33.58843	31.200258	22.121237	25.053202	26.45444	18.97577	24.935211	20.20119	34.928303	24.106358	24.799713	37.379303	36.82814	38.982548
"205877_s_at"	130.34154	143.09212	109.99125	104.41135	130.30984	85.60455	88.75717	113.213745	107.72068	109.18115	118.94988	111.68389	164.90594	195.50476	158.55243	160.34554	98.76769	117.147125	142.96805	107.94147	99.78423	119.115166
"205878_at"	87.85917	60.192944	67.0563	92.15697	84.9814	77.2104	58.91968	58.609657	52.790134	69.54273	80.60316	66.60858	79.9775	62.491035	87.22114	45.340378	67.78639	56.093956	97.14941	64.79355	50.677006	76.45307
"205879_x_at"	40.969	30.639006	32.2126	27.531694	32.461758	28.878473	28.642893	28.738495	31.208925	36.03783	27.4668	26.617445	43.932243	39.22276	43.26793	49.865692	30.868496	33.226646	31.480888	35.152073	29.75037	30.553001
"205880_at"	31.898294	46.36042	44.34973	119.41737	56.991817	53.88135	107.63663	57.46056	49.636883	41.98896	45.968666	57.752472	29.650894	19.026545	42.584835	17.850988	62.923046	22.524498	31.669958	44.266697	48.474052	43.23263
"205881_at"	42.088898	32.830017	26.154528	28.833405	32.462894	40.705364	43.046246	37.309303	35.5533	43.013386	34.68066	35.671967	36.33171	45.948734	28.322594	45.74347	37.060215	24.58887	31.247402	31.353872	39.806995	36.635624
"205882_x_at"	782.11487	1163.9604	1244.6229	901.06415	988.0769	1117.8732	1025.2488	1197.7289	1388.0045	1444.2257	1690.9445	1038.8597	1237.2358	709.7568	1471.499	1336.9393	1467.2656	1656.9583	2388.1755	1507.7412	2074.9304	1700.3624
"205883_at"	107.70019	75.86628	45.36793	31.826431	80.98317	39.415176	48.265064	34.177567	56.848564	52.32859	40.262047	21.55695	35.53172	26.198584	40.250206	63.989014	27.409195	40.688442	34.343464	15.449656	21.611631	16.374462
"205884_at"	9.409418	13.182637	9.821857	10.33455	9.065125	9.9481125	9.443116	9.088753	10.739349	11.53131	8.703169	8.999292	10.335624	8.45867	12.435947	9.6481905	17.061369	12.587063	8.461312	15.698839	11.873279	12.483948
"205885_s_at"	9.514837	15.711923	8.940447	10.533175	10.492491	14.268222	9.582945	10.4061775	15.315109	13.274925	11.600557	11.147229	12.063528	9.495702	11.896378	11.236571	17.750595	9.506253	10.026978	16.815048	15.984192	16.943932
"205886_at"	12.137444	11.596329	11.742138	11.83789	15.66999	12.30371	9.753577	11.448362	12.926198	13.055146	13.661486	10.42859	18.901484	15.904503	12.740018	12.780315	14.655199	13.208286	12.768347	12.695875	12.485246	10.98896
"205887_x_at"	234.18256	247.99408	327.6814	251.44363	198.27222	319.81604	306.5778	287.74072	334.76248	212.04553	236.10042	304.98557	328.66098	246.41524	399.39355	357.12405	309.9589	336.72043	258.3437	441.9012	302.79184	335.39072
"205888_s_at"	22.683756	53.610863	22.464373	23.348349	18.383556	17.723505	18.043467	22.509644	28.692139	24.579052	18.592745	19.758427	25.461254	33.68472	31.029087	23.348343	49.06649	24.936502	23.10329	22.910048	19.988117	19.50868
"205889_s_at"	11.895136	12.953588	10.988577	13.259268	11.738056	12.09455	10.419543	9.97612	12.4635935	11.629379	10.3220005	10.49686	11.122493	13.815499	14.647063	10.547621	14.206456	14.157725	11.40157	11.072803	11.916623	12.255547
"205890_s_at"	213.43764	1099.7279	470.4631	378.7442	443.19946	428.75	465.92953	745.23914	631.2027	845.21545	474.7858	595.0365	175.0201	416.32193	127.87927	607.0521	769.5268	720.59216	92.62355	139.08434	329.54056	364.00052
"205891_at"	611.5674	403.25916	542.80493	558.7567	530.4388	571.8927	650.0566	680.2718	665.84674	553.6703	627.4133	655.16376	335.89743	335.16977	608.4022	477.3883	585.83563	586.2828	843.8085	479.71356	521.3671	677.1268
"205892_s_at"	11.60599	11.82885	10.622941	13.727073	11.367587	12.339629	11.432078	11.453926	11.513311	11.010339	11.340399	10.252376	13.841895	22.067549	11.122493	17.001078	11.123649	10.30446	11.27407	10.888723	9.5751295	12.483507
"205893_at"	8.923707	7.798292	10.227849	12.246191	10.773691	9.102324	11.346299	8.1136	8.503116	9.625774	9.489111	11.713636	9.445735	10.257358	8.101779	8.754062	9.312271	10.278027	8.995227	8.995227	8.845997	9.818786
"205894_at"	31.439402	46.02216	39.526825	21.239069	59.582893	46.163727	34.274395	18.735586	40.477123	66.08932	43.216896	59.477524	43.7732	36.39165	44.830273	40.786694	20.857012	45.11512	26.8145	64.588104	57.130447	13.363918
"205895_s_at"	197.77054	228.01086	209.71078	168.77988	186.74979	184.59099	232.03052	212.9454	205.1821	242.99261	237.03659	199.86826	146.40787	122.58802	193.1541	211.89836	187.92017	228.77582	229.57137	198.07283	301.5281	210.75435
"205896_at"	3969.9832	3425.7517	3911.1711	4720.0366	3719.0793	3878.8582	4802.3286	4789.1753	3631.195	4494.918	4574.0747	4868.279	2392.904	1954.6841	2739.0938	3539.6072	3643.5652	3542.3123	4089.1309	3722.177	3744.3293	3583.6133
"205897_at"	71.82536	56.019085	51.398872	50.32209	54.790337	41.688362	38.02902	46.55877	41.915413	54.42453	43.437958	44.51937	60.923336	93.32384	47.322845	59.200516	40.231323	50.92741	52.35676	44.859066	40.878788	45.20133
"205898_at"	143.5947	217.91763	60.344654	147.82228	123.15958	97.52615	73.193146	81.59537	79.31134	64.329735	27.016745	39.62643	97.653145	231.59622	48.46481	59.675014	113.77322	51.939568	62.12663	124.1466	57.34598	62.75076
"205899_at"	149.15446	589.46576	351.81543	485.49234	52.71231	163.21774	228.83562	240.93095	196.37189	114.972046	380.1537	569.7136	120.74486	128.93105	199.6014	184.50131	94.74684	211.61554	239.2144	262.98935	516.51294	158.15413
"205900_at"	34.02548	18.364746	16.394064	12.908256	17.195421	15.872232	12.627744	15.098441	11.513509	16.307514	14.115036	14.125082	36.295765	26.065697	27.811655	17.952257	24.80701	13.024821	12.719462	18.177979	11.902773	14.047837
"205901_at"	23.373898	16.135805	16.372746	16.89461	19.191021	13.695663	14.967228	15.792284	15.938762	14.750624	16.961584	12.097068	20.823378	31.634241	19.881914	17.190353	15.891812	15.329996	17.164124	16.347197	13.375285	14.47272
"205902_at"	121.75915	106.62157	227.00836	145.41287	268.6449	328.95764	268.63544	392.8155	191.43239	151.40257	251.45682	187.55869	272.35315	93.060234	384.66635	502.7959	136.57057	176.8152	292.72192	539.2937	332.66074	304.98062
"205903_s_at"	56.5838	52.911175	71.17017	47.423958	54.54556	127.44937	105.15511	138.61691	84.34082	63.732983	114.25599	75.49584	53.257553	33.394848	98.8312	79.77099	51.40778	62.974373	167.01123	168.00262	200.60144	112.187004
"205904_at"	97.2574	81.4256	75.667755	91.71031	85.77715	147.25905	131.55061	108.56151	112.06841	90.947945	94.64497	127.77065	97.11069	64.82059	106.54574	87.6795	122.85861	62.789967	75.008766	94.82413	66.6792	54.416058
"205905_s_at"	172.7809	126.93518	124.47457	112.9784	145.39513	154.06087	174.73474	150.59283	159.87881	122.180336	160.47931	194.5841	122.38406	133.53331	168.79758	131.76532	124.35367	109.71682	131.327	141.59036	117.57086	104.06778
"205906_at"	1438.9479	814.9392	851.28015	586.2014	942.78235	1001.00433	767.81915	1081.0331	889.38074	1062.416	1077.737	801.6562	878.9018	822.32623	941.11554	1500.8494	599.8061	798.76697	1741.6045	847.8303	1122.578	653.2456
"205907_s_at"	8.641462	9.295158	9.229573	8.821774	9.729569	8.858593	9.342377	7.76669	7.6097903	8.373079	9.39375	8.428481	8.824839	9.000537	7.96433	8.090261	8.682651	8.695918	8.692299	8.451917	7.929576	8.278876
"205908_s_at"	10.604152	8.9893	10.1321	9.97681	11.424547	10.171916	8.919684	9.612757	9.315183	10.635118	9.559524	9.262951	10.816029	10.303742	10.024363	10.79915	9.574797	10.4148445	10.533723	10.154282	9.199833	11.498937
"205909_at"	28.116917	34.099365	35.921688	39.294964	23.230743	30.044022	31.402319	25.956932	29.654493	30.914602	34.317844	34.394154	28.019495	34.121876	27.903032	28.318665	30.117102	33.950573	29.931616	25.515667	38.89604	33.3225
"205910_s_at"	209.39473	51.746128	59.57468	81.7584	155.57898	290.06207	60.089676	127.36559	220.1567	214.81265	93.33194	190.04213	147.48659	214.65219	118.9644	329.88974	13.423429	215.49962	666.02045	252.8483	149.34357	56.814068
"205911_at"	30.381687	19.235706	21.719534	28.65482	21.85262	20.289726	22.585173	19.57448	19.213688	20.615553	22.296974	17.83581	26.699799	28.38164	26.13955	24.362896	19.745064	19.975983	26.066162	19.19902	20.67216	16.79872
"205912_at"	13.589135	11.807115	12.804737	13.18264	11.587079	11.645133	10.145826	11.766614	11.199197	12.373945	11.8280325	11.638672	11.452736	14.970868	12.308413	11.881938	11.050923	10.622943	11.495345	10.789037	11.642713	9.782736
"205913_at"	41.440964	24.147383	27.4363	32.824326	29.592793	31.003798	30.930696	36.49221	25.176971	30.056532	25.41313	27.867218	26.945572	31.457952	24.66921	28.98692	33.172474	31.55747	32.632336	28.507992	23.608707	32.954433
"205914_s_at"	43.183174	22.960596	22.408457	19.268862	22.601095	15.995469	17.069437	15.360095	23.856283	21.024134	18.028097	17.994766	33.313965	45.906677	27.552189	62.77527	16.317827	15.912578	21.899122	20.357224	16.55127	16.756386
"205915_x_at"	33.79303	20.975708	21.07642	17.665768	22.185812	18.372396	17.547836	20.470812	20.707336	23.740997	21.295546	17.51528	21.272638	22.502619	19.585344	37.332615	19.453577	28.43685	23.602568	22.776854	20.897951	18.482403
"205916_at"	17.801802	15.847745	16.426249	13.217454	14.661815	16.607399	18.335442	15.881332	15.502823	16.766088	14.174444	13.508714	16.34549	26.00742	15.829603	18.424759	15.613524	15.547003	14.256344	13.726124	13.783408	17.462162
"205917_at"	408.16638	306.7483	349.16983	238.07567	303.27576	482.09198	356.56696	319.10648	529.6386	282.73157	303.5498	426.41266	289.01184	218.18256	180.22916	472.05835	387.35257	417.7115	372.75214	441.84012	388.02548	509.40967
"205918_at"	49.627426	22.17043	27.18512	29.07964	35.941643	26.324371	21.990332	29.710123	26.918468	27.806358	22.897728	26.798216	47.44126	42.59887	39.38509	57.69137	24.876432	23.041235	28.577356	26.657207	22.676283	22.003305
"205919_at"	61.829765	33.602398	25.478937	23.987827	40.338993	32.16735	34.87257	26.90772	27.672043	31.519167	25.28864	32.090416	66.71622	54.482185	48.53298	47.946976	29.105381	30.26905	25.573744	30.765282	24.829426	23.026842
"205920_at"	91.618	64.91056	39.357746	37.52161	39.03668	41.163548	31.852377	43.907074	42.468945	111.8274	44.69352	45.59602	39.331112	29.29083	39.684216	36.36386	96.15311	112.299934	139.28963	88.21974	326.8805	100.188484
"205921_s_at"	16.321688	19.119219	15.285372	16.565378	14.195121	14.930909	18.54152	14.385828	15.128089	24.748114	19.624813	15.481857	16.321688	13.264789	13.851032	15.474337	25.719725	36.631805	32.016422	21.246078	104.920006	26.67108
"205922_at"	196.829	215.89622	201.362	175.83284	160.20102	208.56406	208.85744	193.99072	126.23223	213.55246	165.98564	134.92157	134.76236	142.38127	192.2414	134.91217	180.72072	247.60721	252.58078	192.45822	147.57114	300.48865
"205923_at"	36.370823	31.48745	32.98649	31.880024	40.010616	28.494164	28.95877	29.436062	29.714247	31.761854	26.852201	26.535347	38.76934	60.990013	36.761723	27.52214	31.241436	32.59724	37.485825	31.265287	29.07659	31.345703
"205924_at"	81.17024	41.30883	76.19609	98.17138	88.66331	205.49924	144.91394	79.72532	56.833767	30.112923	124.36867	91.12171	47.38859	47.903717	139.50006	41.183556	64.99288	86.848045	164.83449	124.44211	101.94943	121.585846
"205925_s_at"	32.389744	21.508743	26.222687	25.893045	28.796402	35.412292	42.991013	34.5905	26.389328	20.330614	31.175898	32.482063	21.78825	22.314795	35.453484	28.27693	27.269697	28.11642	34.22744	26.50315	30.70821	25.977648
"205926_at"	53.970272	38.178463	39.67184	40.489788	39.57418	26.32208	25.108467	40.236927	31.188343	31.955368	37.43838	23.984087	27.751408	45.47436	32.891605	39.086857	35.868114	30.339523	33.116116	32.316757	34.840527	29.088717
"205927_s_at"	22.951834	34.728226	20.311918	17.607925	23.466572	23.559181	16.631344	21.34327	18.056622	18.74046	19.21169	18.233276	36.0372	30.301643	16.657629	24.914883	24.78895	22.560879	18.407183	20.995377	17.331745	16.021961
